PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,abafana bafile
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (UseV f_V))),abafana abafileyo
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,abafana abafanga
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (UseV f_V))),abafana abangafanga
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N )))))) NoVoc,abafana babengabafundi
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N ))))),abafana ababengabafundi
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N )))))) NoVoc,abafana babengengabafundi
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N ))))),abafana ababengengabafundi
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,abafana babebakhulu
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopAP (PositA khulu_A)))),abafana ababebakhulu
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,abafana babengebakhulu
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopAP (PositA khulu_A)))),abafana ababengebakhulu
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA qotho_R))))) NoVoc,abafana babeqotho
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),abafana ababeqotho
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA qotho_R ))))) NoVoc,abafana babengeqotho
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),abafana ababengeqotho
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,abafana babenemoto
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),abafana ababenemoto
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,abafana babengenamoto
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),abafana ababengenamoto
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV hamb_V)))) NoVoc,abafana bahamba
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV hamb_V))),abafana abahamba
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV hamb_V)))) NoVoc,abafana abahambanga
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV hamb_V))),abafana abangahambanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV ehl_V)))) NoVoc,abafana behla
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV ehl_V))),abafana abehla
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV ehl_V)))) NoVoc,abafana abehlanga
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV ehl_V))),abafana abangehlanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,abafana bafa
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV f_V))),abafana abafa
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,abafana abafanga
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV f_V))),abafana abangafanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N )))))) NoVoc,abafana babengabafundi
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N ))))),abafana ababengabafundi
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N )))))) NoVoc,abafana babengengabafundi
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N ))))),abafana ababengengabafundi
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,abafana babebakhulu
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopAP (PositA khulu_A)))),abafana ababebakhulu
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,abafana babengebakhulu
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopAP (PositA khulu_A)))),abafana ababengebakhulu
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA qotho_R))))) NoVoc,abafana babeqotho
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),abafana ababeqotho
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (CopAP (PositA qotho_R ))))) NoVoc,abafana babengeqotho
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),abafana ababengeqotho
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,abafana babenemoto
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),abafana ababenemoto
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,abafana babengenamoto
RelNP (DetCN (DetNum NumPl) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),abafana ababengenamoto
