RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (UseV f_V))),umfana ofileyo
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,umfana akafanga
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (UseV f_V))),umfana ongafanga
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N )))))) NoVoc,umfana ubengumfundi
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N ))))),umfana obengumfundi
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N )))))) NoVoc,umfana ubengengumfundi
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N ))))),umfana obengengumfundi
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,umfana ubemkhulu
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopAP (PositA khulu_A)))),umfana obemkhulu
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,umfana ubengemkhulu
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopAP (PositA khulu_A)))),umfana obengemkhulu
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA qotho_R))))) NoVoc,umfana ubeqotho
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),umfana obeqotho
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA qotho_R ))))) NoVoc,umfana ubengeqotho
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),umfana obengeqotho
PhrUtt NoPConj (UttS (UseCl TPastTemp PPos (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,umfana ubenemoto
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),umfana obenemoto
PhrUtt NoPConj (UttS (UseCl TPastTemp PNeg (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,umfana ubengenamoto
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TPastTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),umfana obengenamoto
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV hamb_V)))) NoVoc,umfana wahamba
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV hamb_V))),umfana owahamba
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV hamb_V)))) NoVoc,umfana akahambanga
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV hamb_V))),umfana ongahambanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV ehl_V)))) NoVoc,umfana wehla
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV ehl_V))),umfana owehla
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV ehl_V)))) NoVoc,umfana akehlanga
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV ehl_V))),umfana ongehlanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,umfana wafa
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (UseV f_V))),umfana owafa
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseV f_V)))) NoVoc,umfana akafanga
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (UseV f_V))),umfana ongafanga
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N )))))) NoVoc,umfana wayengumfundi
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N ))))),umfana owayengumfundi
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N )))))) NoVoc,umfana wayengengumfundi
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopNP (DetCN (DetNum NumSg) (UseN fundi_1_2_N ))))),umfana owayengengumfundi
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,umfana wayemkhulu
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopAP (PositA khulu_A)))),umfana owayemkhulu
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA khulu_A ))))) NoVoc,umfana wayengemkhulu
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopAP (PositA khulu_A)))),umfana owayengemkhulu
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA qotho_R))))) NoVoc,umfana wayeqotho
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),umfana owayeqotho
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (CopAP (PositA qotho_R ))))) NoVoc,umfana wayengeqotho
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),umfana owayengeqotho
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PPos (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,umfana wayenemoto
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),umfana owayenemoto
PhrUtt NoPConj (UttS (UseCl TRemPastTemp PNeg (PredVP (DetCN (DetNum NumSg ) (UseN fana_1_2_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,umfana wayengenamoto
RelNP (DetCN (DetNum NumSg) (UseN fana_1_2_N )) (UseRCl TRemPastTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),umfana owayengenamoto
