RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PNeg (RelVP IdRP (CopNP (DetCN (DetNum NumPl) (UseN fundi_1_2_N ))))),izikhova ezingezukuba ngabafundi
PhrUtt NoPConj (UttS (UseCl TPresTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA de_A ))))) NoVoc,izikhova zinde
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PPos (RelVP IdRP (CopAP (PositA de_A)))),izikhova ezinde
PhrUtt NoPConj (UttS (UseCl TPresTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA de_A ))))) NoVoc,izikhova azizinde
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PNeg (RelVP IdRP (CopAP (PositA de_A)))),izikhova ezingezinde
PhrUtt NoPConj (UttS (UseCl TFutTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA de_A ))))) NoVoc,izikhova zizoba zinde
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PPos (RelVP IdRP (CopAP (PositA de_A)))),izikhova ezizoba zinde
PhrUtt NoPConj (UttS (UseCl TFutTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA de_A ))))) NoVoc,izikhova azizukuba zinde
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PNeg (RelVP IdRP (CopAP (PositA de_A)))),izikhova ezingezukuba zinde
PhrUtt NoPConj (UttS (UseCl TPresTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA qotho_R))))) NoVoc,izikhova ziqotho
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),izikhova eziqotho
PhrUtt NoPConj (UttS (UseCl TPresTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA qotho_R ))))) NoVoc,izikhova aziqotho
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),izikhova ezingeqotho
PhrUtt NoPConj (UttS (UseCl TFutTemp PPos (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA qotho_R ))))) NoVoc,izikhova zizoba qotho
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PPos (RelVP IdRP (CopAP (PositA qotho_R)))),izikhova ezizoba qotho
PhrUtt NoPConj (UttS (UseCl TFutTemp PNeg (PredVP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (CopAP (PositA qotho_R ))))) NoVoc,izikhova azizukuba qotho
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PNeg (RelVP IdRP (CopAP (PositA qotho_R)))),izikhova ezingezukuba qotho
PhrUtt NoPConj (UttS (UseCl TPresTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN khova_7_8_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,izikhova zinemoto
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),izikhova ezinemoto
PhrUtt NoPConj (UttS (UseCl TPresTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN khova_7_8_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,izikhova azinamoto
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TPresTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),izikhova ezingenamoto
PhrUtt NoPConj (UttS (UseCl TFutTemp PPos (PredVP (DetCN (DetNum NumPl ) (UseN khova_7_8_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,izikhova zizoba nemoto
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PPos (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),izikhova ezizoba nemoto
PhrUtt NoPConj (UttS (UseCl TFutTemp PNeg (PredVP (DetCN (DetNum NumPl ) (UseN khova_7_8_N )) (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N )))))) NoVoc,izikhova azizukuba namoto
RelNP (DetCN (DetNum NumPl) (UseN khova_7_8_N )) (UseRCl TFutTemp PNeg (RelVP IdRP (CopNPAssoc (DetCN (DetNum NumSg) (UseN moto_9_10_N ))))),izikhova ezingezukuba namoto
